chr	geneEntrezID	startpos	endpos	strand	symb	multi_loc	length
17	162517	6679552	6690965	1	FBXO39	False	11414
17	83659	6703300	6735060	-1	TEKT1	False	31761
17	239	6899384	6914055	1	ALOX12	False	14672
17	440400	6915736	6917852	1	RNASEK	False	2117
17	124944	6918056	6920843	1	C17orf49	False	2788
17	255877	6926369	6932961	1	BCL6B	False	6593
17	201232	6939394	6943440	1	SLC16A13	False	4047
17	162515	6944949	6947242	-1	SLC16A11	False	2294
17	10462	6977856	6983600	-1	CLEC10A	False	5745
17	433	7004641	7018130	-1	ASGR2	False	13490
17	432	7076750	7082883	-1	ASGR1	False	6134
17	1742	7093209	7123369	-1	DLG4	False	30161
17	37	7123153	7128585	1	ACADVL	False	5433
17	1856	7128661	7137863	-1	DVL2	False	9203
17	79142	7138347	7142825	-1	PHF23	False	4479
17	11337	7143738	7145753	-1	GABARAP	False	2016
17	23399	7146906	7155259	-1	CTDNEP1	False	8354
17	23587	7155372	7163259	1	C17orf81	False	7888
17	1366	7163222	7166512	-1	CLDN7	False	3291
17	6517	7185054	7191367	1	SLC2A4	False	6314
17	51087	7191571	7197876	-1	YBX2	False	6306
17	1984	7210318	7215782	1	EIF5A	False	5465
17	2874	7215978	7218658	-1	GPS2	False	2681
17	84461	7218951	7232638	-1	NEURL4	False	13688
17	390760	7233771	7238462	1	LOC390760	False	4692
17	9744	7239848	7254793	1	ACAP1	False	14946
17	147040	7255208	7258263	1	KCTD11	False	3056
17	339168	7258497	7260538	1	TMEM95	False	2042
17	8711	7284365	7293092	1	TNK1	False	8728
17	57048	7293046	7298162	-1	PLSCR3	False	5117
17	254863	7306293	7307450	-1	C17orf61	False	1158
17	57555	7311502	7323179	1	NLGN2	False	11678
17	374768	7323679	7324951	1	SPEM1	False	1273
17	201243	7328935	7330887	1	C17orf74	False	1953
17	284114	7338762	7340998	1	TMEM102	False	2237
17	2256	7342689	7348251	1	FGF11	False	5563
17	1140	7348406	7360932	1	CHRNB1	False	12527
17	57659	7362685	7387568	-1	ZBTB4	False	24884
17	643664	7384721	7386383	1	SLC35G6	False	1663
17	5430	7387698	7417935	1	POLR2A	False	30238
17	8742	7452375	7461207	1	TNFSF12	False	8833
17	407977	7452375	7464925	1	TNFSF12-TNFSF13	False	12551
17	8741	7461609	7464925	1	TNFSF13	False	3317
17	26168	7465309	7475287	1	SENP3	False	9979
17	1973	7476024	7482324	1	EIF4A1	False	6301
17	968	7482805	7485429	1	CD68	False	2625
17	9526	7486965	7491530	1	MPDU1	False	4566
17	6665	7491498	7493488	-1	SOX15	False	1991
17	9513	7494548	7518215	-1	FXR2	False	23668
17	6462	7517382	7536700	1	SHBG	False	19319
17	112483	7529556	7531194	-1	SAT2	False	1639
17	482	7554254	7561089	1	ATP1B2	False	6836
17	7157	7571720	7590863	-1	TP53	False	19144
17	55135	7589389	7606820	1	WRAP53	False	17432
17	1949	7608520	7614693	1	EFNB3	False	6174
17	146754	7623039	7737058	1	DNAH2	False	114020
17	23135	7743235	7758118	1	KDM6B	False	14884
17	92162	7758384	7759417	1	TMEM88	False	1034
17	84316	7760003	7761172	-1	LSMD1	False	1170
17	124637	7761064	7765600	1	CYB5D1	False	4537
17	1107	7788123	7816075	1	CHD3	False	27953
17	9196	7826027	7832753	-1	KCNAB3	False	6727
17	58485	7833663	7835317	-1	TRAPPC1	False	1655
17	116840	7835473	7852896	1	CNTROB	False	17424
17	3000	7905988	7923658	1	GUCY2D	False	17671
17	247	7942358	7952452	1	ALOX15B	False	10095
17	242	7975954	7991021	-1	ALOX12B	False	15068
17	59344	7999218	8022234	-1	ALOXE3	False	23017
17	84667	8023908	8027410	-1	HES7	False	3503
17	5187	8043788	8055753	-1	PER1	False	11966
17	6844	8062465	8066293	-1	VAMP2	False	3829
17	84314	8076296	8079714	-1	TMEM107	False	3419
17	54785	8091651	8093564	-1	C17orf59	False	1914
17	9212	8108049	8113883	-1	AURKB	False	5835
17	80169	8128139	8151413	-1	CTC1	False	23275
17	5198	8152596	8173809	1	PFAS	False	21214
17	399512	8191082	8198170	-1	SLC25A35	False	7089
17	29098	8191969	8193409	1	RANGRF	False	1441
17	22899	8213556	8225834	1	ARHGEF15	False	12279
17	146852	8243188	8249363	1	ODF4	False	6176
17	124751	8271973	8274858	-1	KRBA2	False	2886
17	6154	8280834	8286565	-1	RPL26	False	5732
17	643904	8294022	8301144	-1	RNF222	False	7123
17	81565	8339179	8371481	1	NDEL1	False	32303
17	4628	8377530	8534036	-1	MYH10	False	156507
17	146849	8633246	8648154	-1	CCDC42	False	14909
17	388333	8656424	8661877	-1	SPDYE4	False	5454
17	162387	8700428	8702667	-1	MFSD6L	False	2240
17	146850	8706055	8770994	-1	PIK3R6	False	64940
17	23533	8782233	8869024	-1	PIK3R5	False	86792
17	9423	8924859	9147317	1	NTN1	False	222459
17	9482	9153788	9479275	-1	STX8	False	325488
17	146845	9479944	9546776	1	WDR16	False	66833
17	124739	9548950	9633004	1	USP43	False	84055
17	201140	9674751	9694614	-1	DHRS7C	False	19864
17	644070	9705703	9725388	-1	LOC644070	False	19686
17	9340	9729381	9793022	1	GLP2R	False	63642
17	5957	9801027	9808684	-1	RCVRN	False	7658
17	8522	9813926	10101868	-1	GAS7	False	287943
17	100652822	10048831	10050277	1	LOC100652822	False	1447
17	8735	10204183	10276322	-1	MYH13	False	72140
17	4626	10293642	10325267	-1	MYH8	False	31626
17	4622	10346607	10372876	-1	MYH4	False	26270
17	4619	10395624	10421859	-1	MYH1	False	26236
17	4620	10424465	10453017	-1	MYH2	False	28553
17	4621	10531843	10560615	-1	MYH3	False	28773
17	6341	10583649	10600885	-1	SCO1	False	17237
17	56985	10600927	10614875	1	C17orf48	False	13949
17	388335	10616639	10633646	-1	TMEM220	False	17008
17	644139	10725792	10741418	-1	PIRT	False	15627
17	388336	11144740	11467380	1	SHISA6	False	322641
17	1770	11501748	11873065	1	DNAH9	False	371318
17	7566	11880762	11900689	-1	ZNF18	False	19928
17	6416	11924135	12047051	1	MAP2K4	False	122917
17	93649	12569207	12670651	1	MYOCD	False	101445
17	9912	12692829	12894960	1	ARHGAP44	False	202132
17	60528	12894929	12921381	-1	ELAC2	False	26453
17	9955	13399006	13505244	-1	HS3ST3A1	False	106239
17	1352	13972719	14111996	1	COX10	False	139278
17	146822	14139173	14140150	-1	CDRT15	False	978
17	9953	14204506	14249492	1	HS3ST3B1	False	44987
17	5376	15133096	15168644	-1	PMP22	False	35549
17	64518	15207129	15244958	-1	TEKT3	False	37830
17	284040	15339332	15370925	-1	CDRT4	False	31594
17	100533496	15339332	15466945	-1	FAM18B2-CDRT4	False	127614
17	201158	15405578	15466945	-1	FAM18B2	False	61368
17	374286	15491977	15523018	-1	CDRT1	False	31042
17	10626	15531280	15586193	-1	TRIM16	False	54914
17	57335	15602891	15624101	1	ZNF286A	False	21211
17	353149	15635591	15648098	1	TBC1D26	False	12508
17	136	15848231	15879210	1	ADORA2B	False	30980
17	100652851	15848415	15878617	-1	LOC100652851	False	30203
17	125150	15879874	15903006	-1	ZSWIM7	False	23133
17	54902	15902694	15932723	1	TTC19	False	30030
17	9611	15933408	16118874	-1	NCOR1	False	185467
17	9487	16120509	16229573	1	PIGL	False	109065
17	201161	16245848	16256812	-1	CENPV	False	10965
17	7314	16284367	16286054	1	UBB	False	1688
17	51393	16318856	16340317	1	TRPV2	False	21462
17	388341	16345328	16395480	-1	FAM211A	False	50153
17	57336	16453631	16472520	-1	ZNF287	False	18890
17	57547	16524048	16557167	-1	ZNF624	False	33120
17	9720	16593639	16678311	1	CCDC144A	False	84673
17	96597	16761220	16835818	-1	TBC1D27	False	74599
17	23495	16842398	16875402	-1	TNFRSF13B	False	33005
17	23164	16946074	17095962	1	MPRIP	False	149889
17	201164	17104309	17109646	-1	PLD6	False	5338
17	201163	17115526	17140502	-1	FLCN	False	24977
17	8533	17149938	17184617	-1	COPS3	False	34680
17	56953	17206680	17250977	1	NT5M	False	44298
17	55090	17380300	17396534	1	MED9	False	16235
17	51655	17397751	17399709	-1	RASD1	False	1959
17	10400	17408877	17494994	-1	PEMT	False	86118
17	10743	17584787	17714767	1	RAI1	False	129981
17	6720	17714663	17740325	-1	SREBF1	False	25663
17	146691	17746822	17875784	-1	TOM1L2	False	128963
17	83450	17876127	17920203	1	LRRC48	False	44077
17	91647	17921334	17942480	-1	ATPAF2	False	21147
17	79018	17942611	17971718	1	C17orf39	False	29108
17	1819	17991283	18011292	1	DRG2	False	20010
17	51168	18012020	18083116	1	MYO15A	False	71097
17	54890	18086867	18113268	1	ALKBH5	False	26402
17	3996	18128936	18148189	1	LLGL1	False	19254
17	2314	18148150	18162055	-1	FLII	False	13906
17	125170	18163848	18169095	1	SMCR7	False	5248
17	7156	18177235	18218321	-1	TOP3A	False	41087
17	140775	18218594	18231370	1	SMCR8	False	12777
17	6470	18231187	18266856	-1	SHMT1	False	35670
17	645027	18281079	18292961	1	EVPLL	False	11883
17	654346	18380099	18398259	1	LGALS9C	False	18161
17	254272	18538842	18547740	-1	TBC1D28	False	8899
17	729288	18561742	18585572	-1	ZNF286B	False	23831
17	147166	18625402	18639431	1	TRIM16L	False	14030
17	10517	18647326	18682662	1	FBXW10	False	35337
17	51030	18684582	18710026	1	FAM18B1	False	25445
17	5636	18761492	18834580	1	PRPSAP2	False	73089
17	125206	18855478	18924003	1	SLC5A10	False	68526
17	644815	18874381	18908060	-1	FAM83G	False	33680
17	10750	18923990	18950336	-1	GRAP	False	26347
17	100132472	18996946	18997365	1	LOC100132472	False	420
17	400581	19030782	19062148	1	GRAPL	False	31367
17	22905	19140690	19240028	1	EPN2	False	99339
17	100128851	19163539	19164242	1	LOC100128851	False	704
17	27077	19246483	19266046	-1	B9D1	False	19564
17	5598	19281034	19286857	1	MAPK7	False	5824
17	4239	19286755	19290532	-1	MFAP4	False	3778
17	7732	19314491	19320589	1	RNF112	False	6099
17	55244	19437167	19482346	1	SLC47A1	False	45180
17	224	19552064	19580908	1	ALDH3A2	False	28845
17	100129125	19562964	19563826	1	LOC100129125	False	863
17	146802	19581628	19620043	-1	SLC47A2	False	38416
17	218	19641297	19651746	-1	ALDH3A1	False	10450
17	9706	19674143	19771239	-1	ULK2	False	97097
17	11216	19808749	19881129	-1	AKAP10	False	72381
17	92521	19990335	20218068	1	SPECC1	False	227734
17	440411	20261203	20263587	1	FAM106B	False	2385
17	284194	20353176	20370848	-1	LGALS9B	False	17673
17	100132197	20391097	20391666	1	LOC100132197	False	570
17	256223	20483037	20484224	1	CDRT15L2	False	1188
17	339184	20766708	20799453	-1	CCDC144NL	False	32746
17	23326	20902906	20946352	-1	USP22	False	43447
17	25979	21030258	21094836	1	DHRS7B	False	64579
17	8834	21101263	21117908	-1	TMEM11	False	16646
17	256302	21142183	21156578	-1	C17orf103	False	14396
17	5606	21187968	21218552	1	MAP2K3	False	30585
17	3768	21279699	21323179	1	KCNJ12	False	43481
17	339263	21431571	21454941	-1	C17orf51	False	23371
17	100462977	22022437	22023991	1	MTRNR2L1	False	1555
17	26118	25621106	25640645	1	WSB1	False	19540
17	8844	25799036	25950718	1	KSR1	False	151683
17	3965	25958174	25976586	1	LGALS9	False	18413
17	4843	26083792	26127555	-1	NOS2	False	43764
17	201229	26205340	26220409	-1	C17orf108	False	15070
17	51701	26369688	26523407	1	NLK	False	153720
17	27346	26646121	26655711	1	TMEM97	False	9591
17	90410	26655353	26662495	-1	IFT20	False	7143
17	7126	26662548	26674035	1	TNFAIP1	False	11488
17	26073	26673659	26684603	-1	POLDIP2	False	10945
17	147007	26684687	26689089	1	TMEM199	False	4403
17	645832	26691290	26692265	-1	SEBOX	False	976
17	7448	26694298	26697373	-1	VTN	False	3076
17	23098	26698987	26728065	1	SARM1	False	29079
17	113235	26721661	26733230	-1	SLC46A1	False	11570
17	9058	26800664	26824799	1	SLC13A2	False	24136
17	8456	26850959	26865175	1	FOXN1	False	14217
17	9094	26873725	26879646	-1	UNC119	False	5922
17	94005	26880406	26898887	-1	PIGS	False	18482
17	230	26900133	26903951	-1	ALDOC	False	3819
17	10615	26904583	26926056	-1	SPAG5	False	21474
17	124923	26934982	26941211	-1	SGK494	False	6230
17	9703	26941458	26972173	-1	KIAA0100	False	30716
17	6388	26975607	26988933	-1	SDF2	False	13327
17	6830	26989302	27029249	1	SUPT6H	False	39948
17	147011	27030534	27038872	-1	PROCA1	False	8339
17	83871	27041299	27045286	-1	RAB34	False	3988
17	6147	27047000	27051374	1	RPL23A	False	4375
17	116238	27051366	27053949	-1	TLCD1	False	2584
17	284086	27055832	27069784	1	NEK8	False	13953
17	9618	27071023	27077976	1	TRAF4	False	6954
17	55731	27082996	27169841	-1	C17orf63	False	86846
17	26284	27182043	27188072	1	ERAL1	False	6030
17	2319	27206357	27224715	-1	FLOT2	False	18359
17	147015	27224799	27230089	-1	DHRS13	False	5291
17	57649	27232271	27278508	-1	PHF12	False	46238
17	124925	27281923	27333081	-1	SEZ6	False	51159
17	51268	27369918	27384236	1	PIPOX	False	14319
17	399687	27400528	27507407	-1	MYO18A	False	106880
17	9220	27400539	27402627	-1	TIAF1	False	2089
17	1411	27573875	27581512	1	CRYBA1	False	7638
17	57532	27582854	27621166	-1	NUFIP2	False	38313
17	57551	27717943	27878921	1	TAOK1	False	160979
17	116236	27887679	27894042	-1	ABHD15	False	6364
17	90313	27895739	27900175	1	TP53I13	False	4437
17	28964	27900487	27916610	-1	GIT1	False	16124
17	124930	27920527	27941779	1	ANKRD13B	False	21253
17	84940	27941774	27948441	-1	CORO6	False	6668
17	85464	27952965	28257018	-1	SSH2	False	304054
17	374786	28256874	28435470	1	EFCAB5	False	178597
17	84081	28443834	28513486	1	NSRP1	False	69653
17	6532	28523376	28562954	-1	SLC6A4	False	39579
17	642	28575213	28619184	-1	BLMH	False	43972
17	388364	28643366	28661065	-1	TMIGD1	False	17700
17	1362	28705942	28796675	1	CPD	False	90734
17	9527	28804426	28853832	1	GOSR1	False	49407
17	26083	28886584	28890511	1	TBC1D29	False	3928
17	51379	29109702	29151778	-1	CRLF3	False	42077
17	79915	29159020	29222295	1	ATAD5	False	63276
17	79736	29226001	29233286	-1	TEFM	False	7286
17	55803	29248754	29286211	1	ADAP2	False	37458
17	84282	29297956	29326929	1	RNF135	False	28974
17	646021	29332140	29359716	1	LOC646021	False	27577
17	4763	29421945	29704695	1	NF1	False	282751
17	4974	29621668	29624380	-1	OMG	False	2713
17	2124	29630788	29641130	-1	EVI2B	False	10343
17	2123	29643428	29648767	-1	EVI2A	False	5340
17	84440	29718642	29865232	1	RAB11FIP4	False	146591
17	55352	30178884	30186326	-1	C17orf79	False	7443
17	55813	30190190	30228729	-1	UTP6	False	38540
17	23512	30264044	30328057	1	SUZ12	False	64014
17	114659	30348155	30380519	1	LRRC37B	False	32365
17	55288	30469473	30552746	1	RHOT1	False	83274
17	100506596	30505969	30507088	-1	LOC100506596	False	1120
17	162494	30593195	30651680	1	RHBDL3	False	58486
17	64149	30655460	30669228	-1	C17orf75	False	13769
17	7756	30677157	30697468	1	ZNF207	False	20312
17	5717	30771502	30808042	1	PSMD11	False	36541
17	8851	30814105	30818271	1	CDK5R1	False	4167
17	4642	30819628	31203902	-1	MYO1D	False	384275
17	26022	31254928	31268667	1	TMEM98	False	13740
17	124912	31318882	31324892	1	SPACA3	False	6011
17	40	31340105	32483825	-1	ACCN1	False	1143721
17	6347	32582296	32584222	1	CCL2	False	1927
17	6354	32597240	32599256	1	CCL7	False	2017
17	6356	32612687	32615199	1	CCL11	False	2513
17	6355	32646066	32648421	1	CCL8	False	2356
17	6357	32683471	32685629	1	CCL13	False	2159
17	6346	32687399	32690252	-1	CCL1	False	2854
17	400591	32901142	32906388	-1	C17orf102	False	5247
17	124842	32907768	32966337	1	TMEM132E	False	58570
17	100131822	32957662	32958540	-1	LOC100131822	False	879
17	10693	33254878	33288528	-1	CCT6B	False	33651
17	91603	33288549	33290205	1	ZNF830	False	1657
17	3980	33307517	33332088	1	LIG3	False	24572
17	117584	33336131	33416348	-1	RFFL	False	80218
17	5892	33426811	33446888	-1	RAD51D	False	20078
17	54752	33448631	33457751	1	FNDC8	False	9121
17	54475	33458368	33469322	-1	NLE1	False	10955
17	146862	33474836	33516364	1	UNC45B	False	41529
17	146861	33519539	33521412	-1	SLC35G3	False	1874
17	162394	33570086	33594768	1	SLFN5	False	24683
17	91607	33677324	33700720	-1	SLFN11	False	23397
17	55106	33738079	33759543	-1	SLFN12	False	21465
17	146857	33762115	33775856	-1	SLFN13	False	13742
17	100506736	33801942	33814758	-1	SLFN12L	False	12817
17	342618	33875144	33885110	-1	SLFN14	False	9967
17	5193	33901814	33905656	-1	PEX12	False	3843
17	163	33914282	34053436	1	AP2B1	False	139155
17	91608	34058679	34070540	1	RASL10B	False	11862
17	246176	34071537	34079897	-1	GAS2L2	False	8361
17	146853	34087916	34092098	1	C17orf50	False	4183
17	79148	34092876	34122640	-1	MMP28	False	29765
17	8148	34136488	34174238	1	TAF15	False	37751
17	256957	34181960	34195895	-1	C17orf66	False	13936
17	6352	34198495	34207377	-1	CCL5	False	8883
17	201299	34245084	34257780	-1	RDM1	False	12697
17	57151	34261522	34270703	-1	LYZL6	False	9182
17	6360	34303535	34308523	-1	CCL16	False	4989
17	6358	34310692	34313764	-1	CCL14	False	3073
17	6359	34324618	34329084	-1	CCL15	False	4467
17	6368	34340097	34345005	-1	CCL23	False	4909
17	6362	34391643	34398841	1	CCL18	False	7199
17	6348	34415602	34417506	-1	CCL3	False	1905
17	6351	34431220	34433014	1	CCL4	False	1795
17	414059	34493061	34503988	-1	TBC1D3B	False	10928
17	414062	34522268	34524147	-1	CCL3L3	False	1880
17	9560	34538468	34540275	1	CCL4L1	False	1808
17	414060	34581085	34592032	-1	TBC1D3C	False	10948
17	6349	34623842	34625730	-1	CCL3L1	False	1889
17	388372	34640034	34641841	1	CCL4L2	False	1808
17	729877	34745936	34757050	-1	TBC1D3H	False	11115
17	654341	34797174	34808103	-1	TBC1D3G	False	10930
17	9326	34842473	34851662	1	ZNHIT3	False	9190
17	80179	34851599	34891305	-1	MYO19	False	39707
17	284098	34891403	34895150	1	PIGW	False	3748
17	79893	34900737	34946278	1	GGNBP2	False	45542
17	79154	34948226	34957233	1	DHRS11	False	9008
17	79922	34958025	34965407	1	MRM1	False	7383
17	3975	35294772	35301915	1	LHX1	False	7144
17	26574	35306175	35414171	1	AATF	False	107997
17	31	35441927	35766902	-1	ACACA	False	324976
17	284099	35732985	35749662	1	C17orf78	False	16678
17	100131821	35759010	35759408	-1	LOC100131821	False	399
17	6871	35766977	35837226	1	TADA2A	False	70250
17	11072	35849951	35873588	1	DUSP14	False	23638
17	11276	35874900	35969486	-1	SYNRG	False	94587
17	11056	35972363	36003493	-1	DDX52	False	31131
17	6928	36046434	36105096	-1	HNF1B	False	58663
17	84218	36283960	36294915	1	TBC1D3F	False	10956
17	729873	36337528	36348666	-1	TBC1D3	False	11139
17	84311	36452989	36479101	1	MRPL45	False	26113
17	440435	36481493	36499693	-1	GPR179	False	18201
17	30837	36508007	36561846	1	SOCS7	False	53840
17	57636	36584720	36668628	1	ARHGAP23	False	83909
17	80725	36686259	36762183	-1	SRCIN1	False	75925
17	100170841	36827956	36831187	-1	C17orf96	False	3232
17	4302	36861873	36886056	1	MLLT6	False	24184
17	284106	36886510	36891858	1	CISD3	False	5349
17	7703	36890150	36904558	-1	PCGF2	False	14409
17	5691	36909002	36920478	1	PSMB3	False	11477
17	8396	36921944	36956158	-1	PIP4K2B	False	34215
17	54883	36957446	36981589	-1	CWC25	False	24144
17	388381	36991341	36997642	-1	C17orf98	False	6302
17	9349	37006321	37010053	-1	RPL23	False	3733
17	3927	37026112	37078023	1	LASP1	False	51912
17	100130654	37060738	37061285	-1	LOC100130654	False	548
17	494188	37092685	37123655	-1	FBXO47	False	30971
17	57125	37219556	37307902	-1	PLXDC1	False	88347
17	390790	37313147	37322414	-1	ARL5C	False	9268
17	782	37329709	37353901	-1	CACNB1	False	24193
17	6143	37356536	37360980	1	RPL19	False	4445
17	342667	37366789	37382040	-1	STAC2	False	15252
17	84961	37408897	37557909	-1	FBXL20	False	149013
17	5469	37560538	37607527	-1	MED1	False	46990
17	51755	37617739	37690800	1	CDK12	False	73062
17	4761	37760021	37764175	-1	NEUROD2	False	4155
17	84152	37783177	37792878	1	PPP1R1B	False	9702
17	10948	37793333	37820454	1	STARD3	False	27122
17	8557	37821599	37822807	1	TCAP	False	1209
17	5409	37824507	37826728	1	PNMT	False	2222
17	93210	37827375	37844310	-1	PGAP3	False	16936
17	2064	37844393	37884915	1	ERBB2	False	40523
17	84299	37885409	37886788	-1	MIEN1	False	1380
17	2886	37894162	37903538	1	GRB7	False	9377
17	22806	37921198	38020441	-1	IKZF3	False	99244
17	124626	38024455	38034149	1	ZPBP2	False	9695
17	55876	38060848	38074903	-1	GSDMB	False	14056
17	94103	38077296	38083884	-1	ORMDL3	False	6589
17	100505591	38097727	38100987	1	LRRC3C	False	3261
17	284110	38119226	38134019	1	GSDMA	False	14794
17	5709	38137060	38154212	1	PSMD3	False	17153
17	1440	38171614	38174066	1	CSF3	False	2453
17	9862	38175350	38210889	-1	MED24	False	35540
17	7067	38218446	38250120	1	THRA	False	31675
17	9572	38249037	38256973	-1	NR1D1	False	7937
17	339287	38278790	38293042	1	MSL1	False	14253
17	22794	38296507	38328431	1	CASC3	False	31925
17	51195	38334242	38351906	1	RAPGEFL1	False	17665
17	147179	38375574	38438439	1	WIPF2	False	62866
17	990	38444146	38459413	1	CDC6	False	15268
17	5914	38465423	38513895	1	RARA	False	48473
17	125111	38516904	38520945	-1	GJD3	False	4042
17	7153	38544773	38574202	-1	TOP2A	False	29430
17	3487	38599676	38613982	1	IGFBP4	False	14307
17	84951	38632080	38657854	-1	TNS4	False	25775
17	1236	38710021	38721736	-1	CCR7	False	11716
17	6605	38783972	38804103	-1	SMARCE1	False	20132
17	125113	38811872	38821416	-1	KRT222	False	9545
17	192666	38854243	38860002	-1	KRT24	False	5760
17	147183	38904273	38911584	-1	KRT25	False	7312
17	353288	38922490	38928411	-1	KRT26	False	5922
17	342574	38933060	38938786	-1	KRT27	False	5727
17	162605	38948448	38956211	-1	KRT28	False	7764
17	3858	38974369	38978863	-1	KRT10	False	4495
17	147184	38975344	38992526	1	TMEM99	False	17183
17	3859	39017430	39023462	-1	KRT12	False	6033
17	54474	39032141	39041495	-1	KRT20	False	9355
17	25984	39078952	39093836	-1	KRT23	False	14885
17	390792	39114669	39123144	-1	KRT39	False	8476
17	125115	39133968	39143387	-1	KRT40	False	9420
17	85293	39149682	39150385	-1	KRTAP3-3	False	704
17	83897	39155445	39156138	-1	KRTAP3-2	False	694
17	83896	39164773	39165366	-1	KRTAP3-1	False	594
17	83895	39182278	39183454	-1	KRTAP1-5	False	1177
17	728255	39185950	39186330	-1	KRTAP1-4	False	381
17	81850	39190136	39191107	-1	KRTAP1-3	False	972
17	81851	39196811	39197713	-1	KRTAP1-1	False	903
17	81872	39202793	39203568	-1	KRTAP2-1	False	776
17	728279	39210750	39211463	-1	KRTAP2-2	False	714
17	730755	39215492	39216344	-1	LOC730755	False	853
17	85294	39221368	39222131	-1	KRTAP2-4	False	764
17	100132476	39240459	39241396	1	KRTAP4-7	False	938
17	728224	39253233	39254375	-1	KRTAP4-8	False	1143
17	100132386	39261641	39262740	1	KRTAP4-9	False	1100
17	653240	39273433	39274606	-1	KRTAP4-11	False	1174
17	83755	39279343	39280419	-1	KRTAP4-12	False	1077
17	81871	39295685	39296739	-1	KRTAP4-6	False	1055
17	85289	39305176	39306054	-1	KRTAP4-5	False	879
17	84616	39315905	39316983	-1	KRTAP4-4	False	1079
17	85290	39323483	39324424	-1	KRTAP4-3	False	942
17	85291	39333698	39334460	-1	KRTAP4-2	False	763
17	85285	39340352	39341147	-1	KRTAP4-1	False	796
17	728318	39346139	39346891	1	KRTAP9-1	False	753
17	83899	39382900	39383904	1	KRTAP9-2	False	1005
17	83900	39388715	39389706	1	KRTAP9-3	False	992
17	83901	39394270	39395256	1	KRTAP9-8	False	987
17	85280	39405939	39406905	1	KRTAP9-4	False	967
17	81870	39411636	39412616	1	KRTAP9-9	False	981
17	100507608	39421630	39422112	1	KRTAP9-6	False	483
17	100505724	39431950	39432459	1	KRTAP9-7	False	510
17	100505753	39463952	39465505	-1	KRTAP16-1	False	1554
17	83902	39471169	39471947	-1	KRTAP17-1	False	779
17	3883	39502371	39507056	-1	KRT33A	False	4686
17	3884	39519746	39526047	-1	KRT33B	False	6302
17	3885	39533921	39538636	-1	KRT34	False	4716
17	3881	39549976	39553844	-1	KRT31	False	3869
17	8688	39576809	39580822	-1	KRT37	False	4014
17	8687	39592621	39597596	-1	KRT38	False	4976
17	3882	39615765	39623638	-1	KRT32	False	7874
17	3886	39632941	39637392	-1	KRT35	False	4452
17	8689	39642388	39646116	-1	KRT36	False	3729
17	3860	39657233	39661865	-1	KRT13	False	4633
17	3866	39669997	39675270	-1	KRT15	False	5274
17	3880	39679869	39684641	-1	KRT19	False	4773
17	3857	39722093	39728310	-1	KRT9	False	6218
17	3861	39738531	39743147	-1	KRT14	False	4617
17	3868	39766030	39769079	-1	KRT16	False	3050
17	3872	39775692	39780882	-1	KRT17	False	5191
17	10209	39845127	39847898	1	EIF1	False	2772
17	2520	39868613	39872221	1	GAST	False	3609
17	9001	39878891	39890898	-1	HAP1	False	12008
17	3728	39910859	39942964	-1	JUP	False	32106
17	10609	39958205	39968451	-1	LEPREL4	False	10247
17	60681	39968962	39979469	1	FKBP10	False	10508
17	115024	39981334	39992523	-1	NT5C3L	False	11190
17	317719	39994043	40004599	1	KLHL10	False	10557
17	55175	40009799	40021629	-1	KLHL11	False	11831
17	47	40023179	40075272	-1	ACLY	False	52094
17	83538	40086888	40117669	1	TTC25	False	30782
17	1267	40118759	40129754	1	CNP	False	10996
17	100652963	40121886	40123336	1	LOC100652963	False	1451
17	7266	40128439	40169715	-1	DNAJC7	False	41277
17	28511	40169594	40177659	1	NKIRAS2	False	8066
17	201181	40177594	40190044	-1	ZNF385C	False	12451
17	100507656	40191723	40195394	-1	LOC100507656	False	3672
17	79132	40253422	40264751	-1	DHX58	False	11330
17	2648	40265129	40273382	-1	KAT2A	False	8254
17	94086	40274756	40275371	1	HSPB9	False	616
17	5878	40276997	40307022	-1	RAB5C	False	30026
17	23415	40308910	40333296	-1	KCNH4	False	24387
17	3060	40336078	40337470	-1	HCRT	False	1393
17	84514	40341105	40346550	-1	GHDC	False	5446
17	6777	40351195	40428424	-1	STAT5B	False	77230
17	6776	40439565	40463961	1	STAT5A	False	24397
17	6774	40465343	40540513	-1	STAT3	False	75171
17	284119	40554467	40575338	-1	PTRF	False	20872
17	100129115	40560916	40561486	-1	LOC100129115	False	571
17	535	40610862	40674597	1	ATP6V0A1	False	63736
17	4669	40687951	40696467	1	NAGLU	False	8517
17	3292	40703984	40707232	1	HSD17B1	False	3249
17	80347	40714092	40718295	1	COASY	False	4204
17	6945	40719078	40725221	1	MLX	False	6144
17	29893	40724329	40729747	-1	PSMC3IP	False	5419
17	162427	40731526	40761445	-1	FAM134C	False	29920
17	7283	40761358	40767256	1	TUBG1	False	5899
17	27175	40811266	40819024	1	TUBG2	False	7759
17	79990	40819932	40829048	-1	PLEKHH3	False	9117
17	2826	40831420	40833845	-1	CCR10	False	2426
17	8506	40834632	40852011	1	CNTNAP1	False	17380
17	2145	40852293	40897071	-1	EZH1	False	44779
17	10266	40913212	40915059	1	RAMP2	False	1848
17	84313	40925454	40931617	1	VPS25	False	6164
17	65266	40932649	40949084	1	WNK4	False	16436
17	28958	40949652	40950704	-1	CCDC56	False	1053
17	124817	40950854	40963605	1	CNTD1	False	12752
