geneEnsemblID	chr	length	cov.HC.CG.length	cov.HC.1000G.length	cov.CG.1000G.length	ChimpOrtholog	ChimpGeneStatus	MouseGeneStatus	KnownChimpOrMouseOrtholog
ENSG00000104267	8	2094	1549	972	830	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104290	8	13770	12771	2040	2036	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104299	8	4911	4815	2467	2433	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104312	8	3117	2746	1668	1616	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104313	8	5253	4827	2000	1856	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104320	8	6193	5661	2505	2326	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104321	8	6338	6087	3453	3354	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104324	8	3457	3252	1481	1463	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104325	8	3507	3329	1158	1095	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104327	8	7138	6417	1038	939	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104331	8	7594	6882	1174	863	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104332	8	4757	3901	1180	854	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104341	8	3197	2489	1052	626	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104343	8	9090	8295	596	537	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104356	8	4852	4674	3162	3052	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104361	8	5599	5118	1308	1107	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104365	8	10041	9401	2655	2650	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104368	8	7133	6630	2080	2018	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104369	8	4378	3914	1886	1900	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104371	8	1231	1226	729	727	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104375	8	11898	10750	1914	1774	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104381	8	4052	3898	1321	1258	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104388	8	5654	4585	1019	790	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104408	8	6005	5299	1537	1417	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000104412	8	3779	3234	1034	884	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104413	8	4875	4476	2214	2089	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104415	8	1860	1585	1190	944	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104419	8	9823	8960	1583	1447	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104427	8	2116	1913	1128	1010	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104432	8	3393	3174	822	788	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104435	8	2349	2292	621	621	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104442	8	3408	3273	901	876	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104447	8	11104	9666	3977	3961	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104450	8	5054	4460	3197	2887	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104472	8	3301	2723	561	480	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104490	8	8069	7552	649	633	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000104497	8	4610	4042	1124	1066	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104499	8	940	911	531	531	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104517	8	16650	15276	8541	8213	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000104518	8	5116	3518	1993	1413	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104522	8	3622	3206	1531	1478	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104524	8	3244	2705	1061	822	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104529	8	9390	6670	2576	1964	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104537	8	3806	3747	1238	1216	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104549	8	4305	4110	1873	1837	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104611	8	4148	3424	1461	1416	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104613	8	6478	6001	2423	2292	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104626	8	6383	5878	1114	1037	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104635	8	6945	6506	1629	1486	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104643	8	8795	8154	1816	1754	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104660	8	5421	4937	763	579	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104671	8	1984	1839	695	619	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104679	8	2630	2437	0	0	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104687	8	3232	2570	1637	1320	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104689	8	2951	2776	1477	1426	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104695	8	4516	3802	1168	1025	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104714	8	9728	6619	1391	1203	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000104722	8	4377	3553	2673	2455	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104723	8	5190	4792	1599	1431	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104728	8	10792	9616	4233	4252	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000104738	8	6824	6147	2922	2723	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104755	8	2905	2730	2270	2195	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104756	8	4380	3536	1413	1225	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104760	8	3665	3281	1073	871	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104763	8	5051	4667	1715	1614	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104765	8	4307	3721	705	576	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105339	8	14670	14120	4240	4129	TRUE	KNOWN	KNOWN	TRUE
ENSG00000120526	8	4439	4202	1847	1775	TRUE	KNOWN	KNOWN	TRUE
ENSG00000120533	8	6783	6309	638	614	TRUE	KNOWN	KNOWN	TRUE
ENSG00000120875	8	7257	6391	1455	1239	TRUE	KNOWN	KNOWN	TRUE
ENSG00000120885	8	6616	6009	1774	1598	TRUE	KNOWN	KNOWN	TRUE
ENSG00000120889	8	5158	4965	1553	1522	TRUE	KNOWN	KNOWN	TRUE
ENSG00000120896	8	6110	4393	2534	2197	TRUE	KNOWN	KNOWN	TRUE
ENSG00000120899	8	7928	7696	3462	3376	TRUE	KNOWN	KNOWN	TRUE
ENSG00000120903	8	4808	4510	1713	1567	TRUE	KNOWN	KNOWN	TRUE
ENSG00000120907	8	5848	5272	1627	1681	TRUE	KNOWN	KNOWN	TRUE
ENSG00000120910	8	2896	2234	1713	1611	TRUE	KNOWN	KNOWN	TRUE
ENSG00000120913	8	7824	5091	1295	1154	TRUE	KNOWN	KNOWN	TRUE
ENSG00000120915	8	4485	4018	1818	1678	TRUE	KNOWN	KNOWN	TRUE
ENSG00000120925	8	6055	5429	834	789	TRUE	KNOWN	KNOWN	TRUE
ENSG00000120963	8	7393	6303	310	246	TRUE	KNOWN	KNOWN	TRUE
ENSG00000120992	8	4746	3757	852	719	TRUE	KNOWN	KNOWN	TRUE
ENSG00000121005	8	4543	4132	1536	1502	TRUE	KNOWN	KNOWN	TRUE
ENSG00000121022	8	7779	6999	1305	1111	TRUE	KNOWN	KNOWN	TRUE
ENSG00000121039	8	5321	4360	1166	946	TRUE	KNOWN	KNOWN	TRUE
ENSG00000123119	8	6408	5086	1101	1138	TRUE	KNOWN	KNOWN	TRUE
ENSG00000123124	8	6336	5744	2994	2841	TRUE	KNOWN	KNOWN	TRUE
ENSG00000123908	8	4824	4386	2704	2464	TRUE	KNOWN	KNOWN	TRUE
ENSG00000126233	8	537	518	421	402	TRUE	KNOWN	KNOWN	TRUE
ENSG00000129292	8	20526	18800	3691	3552	TRUE	KNOWN	KNOWN	TRUE
ENSG00000129295	8	2632	2568	1605	1589	TRUE	KNOWN	KNOWN	TRUE
ENSG00000129422	8	12010	11086	4015	4269	TRUE	KNOWN	KNOWN	TRUE
ENSG00000129691	8	5540	5421	1990	1940	TRUE	KNOWN	KNOWN	TRUE
ENSG00000129696	8	3777	3579	1721	1693	TRUE	KNOWN	KNOWN	TRUE
ENSG00000130193	8	3055	2333	632	120	TRUE	KNOWN	KNOWN	TRUE
ENSG00000130227	8	6911	6608	3505	3379	TRUE	KNOWN	KNOWN	TRUE
ENSG00000131203	8	3261	3175	1243	1200	TRUE	KNOWN	KNOWN	TRUE
ENSG00000131773	8	8645	7919	1179	1090	TRUE	KNOWN	KNOWN	TRUE
ENSG00000131931	8	2462	1929	749	664	TRUE	KNOWN	KNOWN	TRUE
ENSG00000132294	8	6126	5537	2565	2338	TRUE	KNOWN	KNOWN	TRUE
ENSG00000132297	8	6143	5416	0	0	FALSE	NA	NA	FALSE
ENSG00000132541	8	1567	1557	569	569	TRUE	KNOWN	KNOWN	TRUE
ENSG00000132549	8	16735	15984	12452	12086	TRUE	KNOWN	KNOWN	TRUE
ENSG00000132554	8	6363	5651	3762	3840	TRUE	KNOWN	KNOWN	TRUE
ENSG00000132561	8	6936	6371	3073	3044	TRUE	KNOWN	KNOWN	TRUE
ENSG00000133731	8	3720	3334	867	830	TRUE	KNOWN	KNOWN	TRUE
ENSG00000133739	8	5128	4731	3190	3003	TRUE	KNOWN	KNOWN	TRUE
ENSG00000133740	8	5922	5068	1240	1003	TRUE	KNOWN	KNOWN	TRUE
ENSG00000133742	8	4068	3948	1040	1018	TRUE	KNOWN	KNOWN	TRUE
ENSG00000133863	8	11663	11382	8444	8278	TRUE	KNOWN	KNOWN	TRUE
ENSG00000133872	8	2989	2595	1199	1111	TRUE	KNOWN	KNOWN	TRUE
ENSG00000133874	8	1868	1451	518	467	TRUE	KNOWN	KNOWN	TRUE
ENSG00000133878	8	2046	1942	696	696	TRUE	KNOWN	KNOWN	TRUE
ENSG00000134013	8	5707	5170	2233	2425	TRUE	KNOWN	KNOWN	TRUE
ENSG00000134014	8	5390	4954	1830	1826	TRUE	KNOWN	KNOWN	TRUE
ENSG00000134020	8	1324	998	757	753	TRUE	KNOWN	KNOWN	TRUE
ENSG00000134028	8	2438	2385	1484	1462	TRUE	KNOWN	KNOWN	TRUE
ENSG00000136573	8	4804	4298	1618	1533	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000136574	8	4443	3382	1314	712	TRUE	KNOWN	KNOWN	TRUE
ENSG00000136960	8	6821	6612	3020	2935	TRUE	KNOWN	KNOWN	TRUE
ENSG00000136982	8	2603	2180	1045	1028	TRUE	KNOWN	KNOWN	TRUE
ENSG00000136986	8	7027	6734	968	917	TRUE	KNOWN	KNOWN	TRUE
ENSG00000136997	8	2995	2409	1458	1079	TRUE	KNOWN	KNOWN	TRUE
ENSG00000136999	8	2673	2599	1130	1090	TRUE	KNOWN	KNOWN	TRUE
ENSG00000137547	8	1191	1174	952	935	TRUE	KNOWN	KNOWN	TRUE
ENSG00000137558	8	7156	6575	903	890	TRUE	KNOWN	KNOWN	TRUE
ENSG00000137561	8	2389	2056	902	667	TRUE	KNOWN	KNOWN	TRUE
ENSG00000137563	8	3130	2818	1257	1118	TRUE	KNOWN	KNOWN	TRUE
ENSG00000137571	8	4706	4007	2635	2481	TRUE	KNOWN	KNOWN	TRUE
ENSG00000137573	8	9404	9011	2830	2798	TRUE	KNOWN	KNOWN	TRUE
ENSG00000137574	8	3869	3667	2691	2658	TRUE	KNOWN	KNOWN	TRUE
ENSG00000137575	8	4778	4499	1105	1063	TRUE	KNOWN	KNOWN	TRUE
ENSG00000140396	8	10142	9499	4587	4462	TRUE	KNOWN	KNOWN	TRUE
ENSG00000145002	8	1683	81	958	51	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147316	8	4894	4724	2613	2523	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147324	8	6883	5698	3208	2766	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147364	8	4022	3287	1187	1103	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147408	8	6580	5960	1759	1728	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147416	8	7816	7564	1868	1798	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147419	8	4408	4240	757	718	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147421	8	5984	5714	1383	1354	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147432	8	2587	2565	1464	1442	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147434	8	2596	2526	1609	1600	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147437	8	1762	1729	367	366	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147439	8	5072	4804	1057	1034	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000147443	8	2261	1858	1413	1064	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147454	8	8147	7435	1139	901	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147457	8	4532	4363	1545	1410	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147459	8	15971	15152	5918	5643	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147465	8	3767	3536	1065	993	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147471	8	3434	3320	1053	999	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147475	8	9470	9079	1308	1233	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147481	8	5085	4730	1660	1578	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147485	8	5238	4785	4419	4118	TRUE	KNOWN	NULL	TRUE
ENSG00000147488	8	14396	13953	3302	3213	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147509	8	3192	2758	1337	1184	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147526	8	12609	11686	2782	2570	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147533	8	2482	1933	456	379	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147535	8	4414	4129	1075	948	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147536	8	5475	5190	767	767	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147548	8	9923	8898	4614	4522	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147570	8	2927	2886	629	623	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147571	8	1540	1333	600	436	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147573	8	3079	2951	1828	1745	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147576	8	3753	3533	1646	1765	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000147586	8	1640	1615	615	596	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147588	8	3608	3446	457	426	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147592	8	1931	1547	1014	852	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147596	8	2443	2417	1730	1708	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147601	8	8840	7703	1505	1404	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147604	8	2903	2609	836	836	TRUE	KNOWN	NULL	TRUE
ENSG00000147606	8	6269	6001	2201	2135	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147613	8	1662	1555	1212	1186	TRUE	KNOWN	NULL	TRUE
ENSG00000147614	8	3010	2852	1147	1121	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147642	8	7024	6346	2167	2084	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147647	8	3499	3110	1744	1469	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000147649	8	6391	5441	1906	1433	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147650	8	9778	9098	2711	2575	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147654	8	3579	3175	819	789	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147655	8	4152	4032	833	832	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147669	8	1711	1642	303	293	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147677	8	6431	6220	1284	1212	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147679	8	5246	4735	1067	983	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000147684	8	2629	2583	867	854	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147687	8	4681	4347	1399	1278	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147689	8	6312	5764	1523	1168	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147697	8	2934	2896	1675	1640	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147724	8	13625	13118	4334	4222	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147789	8	10296	9680	2423	2377	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147799	8	5012	2561	3337	1896	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000147804	8	5033	3925	2392	1518	TRUE	KNOWN	KNOWN	TRUE
ENSG00000147813	8	3079	1631	1891	940	TRUE	KNOWN	KNOWN	TRUE
ENSG00000153310	8	7254	6646	1219	1203	TRUE	KNOWN	KNOWN	TRUE
ENSG00000153317	8	8287	7744	3561	3392	TRUE	KNOWN	KNOWN	TRUE
ENSG00000154188	8	7128	6645	1625	1503	TRUE	KNOWN	KNOWN	TRUE
ENSG00000154319	8	5033	4339	742	741	TRUE	KNOWN	KNOWN	TRUE
ENSG00000154328	8	3373	2756	1054	973	TRUE	KNOWN	KNOWN	TRUE
ENSG00000154359	8	5685	4483	2238	1659	TRUE	KNOWN	KNOWN	TRUE
ENSG00000154582	8	2647	2476	388	388	TRUE	KNOWN	KNOWN	TRUE
ENSG00000154589	8	607	605	497	496	TRUE	KNOWN	KNOWN	TRUE
ENSG00000155087	8	1042	979	827	772	TRUE	KNOWN	KNOWN	TRUE
ENSG00000155090	8	4003	3091	1576	1532	TRUE	KNOWN	KNOWN	TRUE
ENSG00000155096	8	6429	5535	1474	1461	TRUE	KNOWN	KNOWN	TRUE
ENSG00000155097	8	5851	5571	1224	1201	TRUE	KNOWN	KNOWN	TRUE
ENSG00000155099	8	3066	2614	847	766	TRUE	KNOWN	KNOWN	TRUE
ENSG00000155100	8	3977	3790	1046	1009	TRUE	KNOWN	KNOWN	TRUE
ENSG00000155189	8	4681	4082	1123	949	TRUE	KNOWN	KNOWN	TRUE
ENSG00000155792	8	2622	2372	1373	1189	TRUE	KNOWN	KNOWN	TRUE
ENSG00000155897	8	5961	5237	3777	3553	TRUE	KNOWN	KNOWN	TRUE
ENSG00000155926	8	7633	6994	1020	986	TRUE	KNOWN	KNOWN	TRUE
ENSG00000155970	8	4606	3354	1711	1178	TRUE	KNOWN	KNOWN	TRUE
ENSG00000155975	8	6784	6085	1934	1884	TRUE	KNOWN	KNOWN	TRUE
ENSG00000156006	8	1322	1294	909	908	TRUE	KNOWN	KNOWN	TRUE
ENSG00000156011	8	15210	14272	3538	3350	TRUE	KNOWN	KNOWN	TRUE
ENSG00000156103	8	12115	11360	2044	1959	TRUE	KNOWN	KNOWN	TRUE
ENSG00000156162	8	7136	6301	2242	1996	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000156170	8	6406	5868	1148	947	TRUE	KNOWN	KNOWN	TRUE
ENSG00000156172	8	3334	3100	679	677	TRUE	KNOWN	NOVEL	TRUE
ENSG00000156466	8	3701	2571	1398	475	TRUE	KNOWN	KNOWN	TRUE
ENSG00000156467	8	9715	9310	600	598	TRUE	KNOWN	KNOWN	TRUE
ENSG00000156469	8	1801	1721	1330	1299	TRUE	KNOWN	KNOWN	TRUE
ENSG00000156471	8	6295	5780	1540	1399	TRUE	KNOWN	KNOWN	TRUE
ENSG00000156482	8	4027	3840	695	679	TRUE	KNOWN	KNOWN	TRUE
ENSG00000156486	8	5348	4587	1190	1338	TRUE	KNOWN	KNOWN	TRUE
ENSG00000156509	8	3950	3560	2257	2208	TRUE	KNOWN	KNOWN	TRUE
ENSG00000156675	8	9602	8944	3751	3538	TRUE	KNOWN	KNOWN	TRUE
ENSG00000156687	8	10816	10178	2961	2906	TRUE	KNOWN	KNOWN	TRUE
ENSG00000156735	8	4809	4329	1528	1478	TRUE	KNOWN	KNOWN	TRUE
ENSG00000156787	8	8611	8055	3571	3420	TRUE	KNOWN	KNOWN	TRUE
ENSG00000156795	8	2132	1880	670	554	TRUE	KNOWN	KNOWN	TRUE
ENSG00000156802	8	7118	6419	4368	4077	TRUE	KNOWN	KNOWN	TRUE
ENSG00000156804	8	7395	6830	1169	1033	TRUE	KNOWN	KNOWN	TRUE
ENSG00000156831	8	2714	2316	898	877	TRUE	KNOWN	KNOWN	TRUE
ENSG00000157110	8	8982	8081	990	873	TRUE	KNOWN	KNOWN	TRUE
ENSG00000157168	8	7657	5704	3411	2919	TRUE	KNOWN	KNOWN	TRUE
ENSG00000158106	8	4172	2889	1526	1869	TRUE	KNOWN	KNOWN	TRUE
ENSG00000158669	8	7939	7156	1548	1506	TRUE	KNOWN	KNOWN	TRUE
ENSG00000158806	8	2063	1899	844	827	TRUE	KNOWN	KNOWN	TRUE
ENSG00000158815	8	3287	2851	788	679	TRUE	KNOWN	KNOWN	TRUE
ENSG00000158856	8	4518	3217	1422	1269	TRUE	KNOWN	KNOWN	TRUE
ENSG00000158863	8	8101	7074	2602	2044	TRUE	KNOWN	KNOWN	TRUE
ENSG00000158941	8	6534	5852	3297	2968	TRUE	KNOWN	KNOWN	TRUE
ENSG00000159167	8	4149	3911	850	819	TRUE	KNOWN	KNOWN	TRUE
ENSG00000160882	8	4206	3594	1860	1396	TRUE	KNOWN_BY_PROJECTION	NULL	FALSE
ENSG00000160886	8	4049	3600	853	491	TRUE	KNOWN	KNOWN	TRUE
ENSG00000160932	8	2640	1833	506	406	TRUE	KNOWN	KNOWN	TRUE
ENSG00000160948	8	3738	3408	1171	1286	TRUE	KNOWN	KNOWN	TRUE
ENSG00000160949	8	7078	6192	4092	3720	TRUE	KNOWN	KNOWN	TRUE
ENSG00000160959	8	6131	4439	3353	2035	TRUE	KNOWN	KNOWN	TRUE
ENSG00000160972	8	5414	4341	1601	1279	TRUE	KNOWN	KNOWN	TRUE
ENSG00000160973	8	2503	2170	1190	990	TRUE	KNOWN	KNOWN	TRUE
ENSG00000161016	8	2159	1782	1011	819	TRUE	KNOWN	KNOWN	TRUE
ENSG00000164683	8	3232	2798	1094	949	TRUE	KNOWN	KNOWN	TRUE
ENSG00000164684	8	15008	14184	1252	1206	TRUE	KNOWN	KNOWN	TRUE
ENSG00000164687	8	2077	1887	505	462	TRUE	KNOWN	KNOWN	TRUE
ENSG00000164695	8	1866	1814	754	753	TRUE	KNOWN	KNOWN	TRUE
ENSG00000164733	8	7481	6598	1178	1033	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000164736	8	2342	1432	1318	564	TRUE	KNOWN	KNOWN	TRUE
ENSG00000164741	8	10798	9589	5076	4664	TRUE	KNOWN	KNOWN	TRUE
ENSG00000164743	8	1445	1329	0	0	TRUE	KNOWN	KNOWN	TRUE
ENSG00000164749	8	4806	3887	1412	1336	TRUE	KNOWN	KNOWN	TRUE
ENSG00000164751	8	5002	4832	986	977	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000164754	8	6192	5364	2111	2012	TRUE	KNOWN	KNOWN	TRUE
ENSG00000164756	8	6279	6186	1182	1171	TRUE	KNOWN	KNOWN	TRUE
ENSG00000164758	8	1440	1320	629	585	TRUE	KNOWN	KNOWN	TRUE
ENSG00000164761	8	2827	2619	1321	1302	TRUE	KNOWN	KNOWN	TRUE
ENSG00000164764	8	4383	3699	861	556	TRUE	KNOWN	KNOWN	TRUE
ENSG00000164794	8	6979	6128	1556	1425	TRUE	KNOWN	KNOWN	TRUE
ENSG00000164796	8	20567	17856	11283	10504	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000164808	8	7338	6456	3057	2948	TRUE	KNOWN	KNOWN	TRUE
ENSG00000164816	8	444	436	323	315	TRUE	KNOWN	KNOWN	TRUE
ENSG00000164821	8	617	615	395	393	TRUE	KNOWN	NULL	TRUE
ENSG00000164822	8	469	427	361	326	FALSE	NA	NA	FALSE
ENSG00000164823	8	4681	4275	1584	1566	TRUE	KNOWN	KNOWN	TRUE
ENSG00000164825	8	478	437	283	243	TRUE	KNOWN	KNOWN	TRUE
ENSG00000164830	8	7202	6413	2468	2388	TRUE	KNOWN	KNOWN	TRUE
ENSG00000164841	8	2877	2691	960	854	TRUE	KNOWN	KNOWN	TRUE
ENSG00000164871	8	1973	1186	768	421	TRUE	KNOWN	NULL	TRUE
ENSG00000164879	8	2310	2274	946	935	TRUE	KNOWN	KNOWN	TRUE
ENSG00000164893	8	2246	2206	1433	1432	TRUE	KNOWN	KNOWN	TRUE
ENSG00000164919	8	2267	2220	234	234	TRUE	KNOWN	KNOWN	TRUE
ENSG00000164920	8	2930	2846	918	910	TRUE	KNOWN	KNOWN	TRUE
ENSG00000164924	8	6504	4816	895	883	TRUE	KNOWN	KNOWN	TRUE
ENSG00000164929	8	3997	3578	482	282	TRUE	KNOWN	KNOWN	TRUE
ENSG00000164930	8	4065	3737	2188	2119	TRUE	KNOWN	KNOWN	TRUE
ENSG00000164932	8	1776	1431	984	813	TRUE	KNOWN	KNOWN	TRUE
ENSG00000164933	8	3654	3281	1222	1133	TRUE	KNOWN	KNOWN	TRUE
ENSG00000164934	8	6209	5924	2086	2061	TRUE	KNOWN	KNOWN	TRUE
ENSG00000164935	8	2778	2350	1447	1443	TRUE	KNOWN	KNOWN	TRUE
ENSG00000164938	8	5685	5216	824	798	TRUE	KNOWN	KNOWN	TRUE
ENSG00000164941	8	7866	7453	3410	3455	TRUE	KNOWN	KNOWN	TRUE
ENSG00000164944	8	10771	10315	5724	5527	TRUE	KNOWN	KNOWN	TRUE
ENSG00000164949	8	2648	2523	986	978	TRUE	KNOWN	KNOWN	TRUE
ENSG00000164951	8	5603	4860	1998	1710	TRUE	KNOWN	KNOWN	TRUE
ENSG00000164953	8	8281	6991	3165	2920	TRUE	KNOWN	KNOWN	TRUE
ENSG00000164961	8	4878	4752	3695	3641	TRUE	KNOWN	KNOWN	TRUE
ENSG00000164983	8	3228	2154	670	421	TRUE	KNOWN	KNOWN	TRUE
ENSG00000165046	8	6114	5994	1428	1406	TRUE	KNOWN	KNOWN	TRUE
ENSG00000165061	8	3691	3543	824	799	TRUE	KNOWN	KNOWN	TRUE
ENSG00000165066	8	3079	2377	455	193	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000165071	8	3329	3203	961	947	TRUE	KNOWN	KNOWN	TRUE
ENSG00000165078	8	2435	2339	1357	1345	TRUE	KNOWN	KNOWN	TRUE
ENSG00000165084	8	10499	9445	1456	1329	TRUE	KNOWN	KNOWN	TRUE
ENSG00000165102	8	8985	8117	2030	1873	TRUE	KNOWN	KNOWN	TRUE
ENSG00000165156	8	5842	5232	2634	2583	TRUE	KNOWN	KNOWN	TRUE
ENSG00000165392	8	5634	5454	4412	4322	TRUE	KNOWN	KNOWN	TRUE
ENSG00000167034	8	3271	2864	721	504	TRUE	KNOWN	KNOWN	TRUE
ENSG00000167632	8	34988	31577	3956	3843	TRUE	KNOWN	KNOWN	TRUE
ENSG00000167653	8	1763	1733	436	434	TRUE	KNOWN	KNOWN	TRUE
ENSG00000167656	8	1553	1497	506	497	TRUE	KNOWN	KNOWN	TRUE
